datetime,open,high,low,close,volume
2024-12-25,12.71,12.95,12.71,12.76,10808
2024-12-26,12.81,12.81,12.81,12.81,700
2024-12-27,12.81,12.81,12.81,12.81,0
2024-12-30,12.71,12.86,12.71,12.86,2604
2024-12-31,12.86,12.86,12.86,12.86,500
2025-01-02,12.86,12.95,12.67,12.95,7100
