datetime,open,high,low,close,volume
2024-12-25,10.65,10.65,10.11,10.29,5320
2024-12-26,10.29,10.42,10.29,10.29,12696
2024-12-27,10.56,10.56,10.56,10.56,150
2024-12-30,10.51,10.96,10.51,10.96,478
2024-12-31,10.96,10.96,10.96,10.96,0
2025-01-02,10.29,10.29,10.29,10.29,533
