datetime,open,high,low,close,volume
2024-12-25,11.85,11.85,11.65,11.8,5000
2024-12-26,11.8,12.0,11.8,11.9,23200
2024-12-27,11.6,11.95,11.6,11.9,5600
2024-12-30,11.6,11.9,11.6,11.9,7500
2024-12-31,11.6,11.9,11.6,11.9,300
2025-01-02,11.85,11.85,11.85,11.85,4200
